Time (s),Distance (mm),Angle (deg),Left Speed (mm/s),Right Speed (mm/s)
16.482910633087158,104.75186920166016,2.8400044441223145,6.78111457824707,5.324974060058594
16.68957209587097,105.41394805908203,2.821589469909668,7.012347221374512,5.9595489501953125
16.911967754364014,104.5116958618164,2.843313217163086,6.025126934051514,4.772836208343506
17.101399898529053,101.89415740966797,3.071000576019287,4.627842426300049,2.1239209175109863
17.320685148239136,101.8149185180664,3.1431455612182617,5.72219181060791,3.657472610473633
17.542629718780518,101.8149185180664,3.1431455612182617,5.657128810882568,3.7948060035705566
17.748090028762817,100.54473114013672,3.3850722312927246,5.198795318603516,2.000558853149414
17.968916177749634,100.77661895751953,3.350353717803955,5.527705669403076,3.30360746383667
18.14245057106018,100.31226348876953,3.7952613830566406,6.379805088043213,1.3348321914672852
18.331956386566162,100.31226348876953,3.7952613830566406,5.764446258544922,2.4853649139404297
18.529638290405273,101.256103515625,3.9837541580200195,7.15740966796875,2.8023815155029297
18.783894300460815,100.62379455566406,3.8986358642578125,5.662147521972656,2.3395087718963623
18.97333788871765,100.62379455566406,3.8986358642578125,6.042779922485352,2.456256151199341
19.178979873657227,100.56822204589844,1.0392851829528809,-1.7281274795532227,10.128657341003418
