Time (s),Distance (mm),Angle (deg),Left Speed (mm/s),Right Speed (mm/s)
12.340916395187378,321.2501220703125,7.416655540466309,80.93943786621094,76.22984313964844
12.541407346725464,296.88226318359375,6.66375732421875,71.51983642578125,69.67779541015625
12.711799144744873,253.01458740234375,6.298264503479004,40.60123062133789,38.320072174072266
12.883277416229248,253.01458740234375,6.298264503479004,67.11876678466797,63.29289627075195
13.070064783096313,238.04647827148438,6.26235294342041,53.038272857666016,49.37202072143555
13.256651163101196,210.0878448486328,6.208683013916016,34.82009506225586,31.2816104888916
13.428395509719849,210.0878448486328,6.208683013916016,49.9263801574707,46.14389419555664
13.598758935928345,205.71966552734375,5.484623908996582,43.42217254638672,44.025489807128906
13.800031661987305,193.94175720214844,5.568798065185547,37.163822174072266,34.28615188598633
13.97151255607605,193.94175720214844,5.568798065185547,42.88826370239258,40.265140533447266
14.203270196914673,187.11375427246094,5.347826957702637,36.68098831176758,35.11764907836914
14.386865139007568,171.28564453125,5.420255184173584,25.23883056640625,22.547264099121094
14.56940770149231,162.60809326171875,5.302456855773926,25.172931671142578,23.406116485595703
14.769491910934448,153.5138702392578,5.161797523498535,21.603565216064453,20.11713409423828
14.955174207687378,142.8716583251953,5.168063163757324,16.443790435791016,14.390721321105957
15.202304363250732,137.8544158935547,4.545644760131836,16.644832611083984,17.578296661376953
15.371591567993164,137.8544158935547,4.545644760131836,19.571931838989258,18.71160316467285
15.544605016708374,134.71627807617188,4.176495552062988,15.401389122009277,16.744009017944336
15.732942819595337,133.44583129882812,3.962669849395752,16.18297576904297,17.22457504272461
15.923016786575317,130.6341552734375,2.529181480407715,10.587491989135742,18.96132469177246
16.178564071655273,130.6341552734375,2.529181480407715,14.719282150268555,17.788042068481445
16.34969663619995,124.60308074951172,2.720463752746582,9.374444007873535,11.259596824645996
16.52291202545166,123.67223358154297,2.685363292694092,11.500992774963379,14.36201000213623
16.71306014060974,123.67223358154297,2.685363292694092,12.119522094726562,14.818265914916992
16.90312147140503,120.27718353271484,2.9818267822265625,9.828948020935059,10.82021427154541
17.08057689666748,114.25826263427734,2.947902202606201,5.1795654296875,7.443458557128906
17.270960330963135,114.25826263427734,2.947902202606201,8.649494171142578,10.757116317749023
17.457929134368896,110.33072662353516,3.021463394165039,5.200406074523926,6.862900733947754
17.641554594039917,109.05106353759766,2.910252571105957,5.64208984375,8.204986572265625
17.82721471786499,108.81295013427734,3.041663646697998,6.717889785766602,8.075965881347656
18.027562141418457,108.81295013427734,3.041663646697998,6.610599040985107,8.439762115478516
18.287469148635864,108.61334991455078,2.907681941986084,6.154669761657715,8.582416534423828
18.486926555633545,106.6021499633789,3.1028695106506348,5.149148941040039,6.115900039672852
18.735262870788574,105.16190338134766,3.301116943359375,5.1529693603515625,5.816637992858887
18.953514575958252,103.90613555908203,3.4022469520568848,4.65399694442749,5.320159435272217
19.125094652175903,103.90613555908203,3.4022469520568848,5.0788702964782715,6.0460381507873535
19.32590961456299,103.26067352294922,3.5284266471862793,4.859533309936523,5.106163024902344
19.528941869735718,101.3470687866211,3.5829720497131348,3.4162051677703857,3.7764241695404053
19.735947847366333,101.45437622070312,3.5463180541992188,4.275505065917969,4.991671562194824
19.925929307937622,100.5070571899414,4.065138816833496,4.898158073425293,2.5102128982543945
20.101014137268066,100.5070571899414,4.065138816833496,4.455214977264404,3.9504311084747314
